t,c_hash,key,GHz,CPU,IPC
2,631999684067261430,worker_18,1.0,-0.0,1.0
2,631999684067261430,worker_19,1.0,-0.0,1.0
2,631999684067261430,worker_20,1.0,-0.0,1.0
2,631999684067261430,worker_13,1.0,-0.0,1.0
2,631999684067261430,worker_22,1.0,-0.0,1.0
2,631999684067261430,worker_23,1.0,-0.0,1.0
2,631999684067261430,worker_24,1.0,-0.0,1.0
2,631999684067261430,worker_25,1.0,-0.0,1.0
2,631999684067261430,worker_26,1.0,-0.0,1.0
2,631999684067261430,worker_27,1.0,-0.0,1.0
2,631999684067261430,worker_28,1.0,-0.0,1.0
3,631999684067261430,pp_2,1.0,-0.0,1.0
3,631999684067261430,pp_3,1.0,-0.0,1.0
3,631999684067261430,pp_1,1.0,-0.0,1.0
3,631999684067261430,pp_0,1.0,-0.0,1.0
3,631999684067261430,group_committer,1.0,-0.0,1.0
3,631999684067261430,worker_29,1.0,-0.0,1.0
3,631999684067261430,worker_12,1.0,-0.0,1.0
3,631999684067261430,worker_11,1.0,-0.0,1.0
3,631999684067261430,worker_10,1.0,-0.0,1.0
3,631999684067261430,worker_9,1.0,-0.0,1.0
3,631999684067261430,worker_4,1.0,-0.0,1.0
3,631999684067261430,worker_7,1.0,-0.0,1.0
3,631999684067261430,worker_6,1.0,-0.0,1.0
3,631999684067261430,worker_5,1.0,-0.0,1.0
3,631999684067261430,worker_8,1.0,-0.0,1.0
3,631999684067261430,worker_1,1.0,-0.0,1.0
3,631999684067261430,worker_2,1.0,-0.0,1.0
3,631999684067261430,worker_3,1.0,-0.0,1.0
3,631999684067261430,worker_0,1.0,-0.0,1.0
3,631999684067261430,worker_21,1.0,-0.0,1.0
3,631999684067261430,worker_14,1.0,-0.0,1.0
3,631999684067261430,worker_15,1.0,-0.0,1.0
3,631999684067261430,worker_16,1.0,-0.0,1.0
3,631999684067261430,worker_17,1.0,-0.0,1.0
3,631999684067261430,worker_18,1.0,-0.0,1.0
3,631999684067261430,worker_19,1.0,-0.0,1.0
3,631999684067261430,worker_20,1.0,-0.0,1.0
3,631999684067261430,worker_13,1.0,-0.0,1.0
3,631999684067261430,worker_22,1.0,-0.0,1.0
3,631999684067261430,worker_23,1.0,-0.0,1.0
3,631999684067261430,worker_24,1.0,-0.0,1.0
3,631999684067261430,worker_25,1.0,-0.0,1.0
3,631999684067261430,worker_26,1.0,-0.0,1.0
3,631999684067261430,worker_27,1.0,-0.0,1.0
3,631999684067261430,worker_28,1.0,-0.0,1.0
4,631999684067261430,pp_2,1.0,-0.0,1.0
4,631999684067261430,pp_3,1.0,-0.0,1.0
4,631999684067261430,pp_1,1.0,-0.0,1.0
4,631999684067261430,pp_0,1.0,-0.0,1.0
4,631999684067261430,group_committer,1.0,-0.0,1.0
4,631999684067261430,worker_29,1.0,-0.0,1.0
4,631999684067261430,worker_12,1.0,-0.0,1.0
4,631999684067261430,worker_11,1.0,-0.0,1.0
4,631999684067261430,worker_10,1.0,-0.0,1.0
4,631999684067261430,worker_9,1.0,-0.0,1.0
4,631999684067261430,worker_4,1.0,-0.0,1.0
4,631999684067261430,worker_7,1.0,-0.0,1.0
4,631999684067261430,worker_6,1.0,-0.0,1.0
4,631999684067261430,worker_5,1.0,-0.0,1.0
4,631999684067261430,worker_8,1.0,-0.0,1.0
4,631999684067261430,worker_1,1.0,-0.0,1.0
4,631999684067261430,worker_2,1.0,-0.0,1.0
4,631999684067261430,worker_3,1.0,-0.0,1.0
4,631999684067261430,worker_0,1.0,-0.0,1.0
4,631999684067261430,worker_21,1.0,-0.0,1.0
4,631999684067261430,worker_14,1.0,-0.0,1.0
4,631999684067261430,worker_15,1.0,-0.0,1.0
4,631999684067261430,worker_16,1.0,-0.0,1.0
4,631999684067261430,worker_17,1.0,-0.0,1.0
4,631999684067261430,worker_18,1.0,-0.0,1.0
4,631999684067261430,worker_19,1.0,-0.0,1.0
4,631999684067261430,worker_20,1.0,-0.0,1.0
4,631999684067261430,worker_13,1.0,-0.0,1.0
4,631999684067261430,worker_22,1.0,-0.0,1.0
4,631999684067261430,worker_23,1.0,-0.0,1.0
4,631999684067261430,worker_24,1.0,-0.0,1.0
4,631999684067261430,worker_25,1.0,-0.0,1.0
4,631999684067261430,worker_26,1.0,-0.0,1.0
4,631999684067261430,worker_27,1.0,-0.0,1.0
4,631999684067261430,worker_28,1.0,-0.0,1.0
5,631999684067261430,pp_2,1.0,-0.0,1.0
5,631999684067261430,pp_3,1.0,-0.0,1.0
5,631999684067261430,pp_1,1.0,-0.0,1.0
5,631999684067261430,pp_0,1.0,-0.0,1.0
5,631999684067261430,group_committer,1.0,-0.0,1.0
5,631999684067261430,worker_29,1.0,-0.0,1.0
5,631999684067261430,worker_12,1.0,-0.0,1.0
5,631999684067261430,worker_11,1.0,-0.0,1.0
5,631999684067261430,worker_10,1.0,-0.0,1.0
5,631999684067261430,worker_9,1.0,-0.0,1.0
5,631999684067261430,worker_4,1.0,-0.0,1.0
5,631999684067261430,worker_7,1.0,-0.0,1.0
5,631999684067261430,worker_6,1.0,-0.0,1.0
5,631999684067261430,worker_5,1.0,-0.0,1.0
5,631999684067261430,worker_8,1.0,-0.0,1.0
5,631999684067261430,worker_1,1.0,-0.0,1.0
5,631999684067261430,worker_2,1.0,-0.0,1.0
5,631999684067261430,worker_3,1.0,-0.0,1.0
5,631999684067261430,worker_0,1.0,-0.0,1.0
5,631999684067261430,worker_21,1.0,-0.0,1.0
5,631999684067261430,worker_14,1.0,-0.0,1.0
5,631999684067261430,worker_15,1.0,-0.0,1.0
5,631999684067261430,worker_16,1.0,-0.0,1.0
5,631999684067261430,worker_17,1.0,-0.0,1.0
5,631999684067261430,worker_18,1.0,-0.0,1.0
5,631999684067261430,worker_19,1.0,-0.0,1.0
5,631999684067261430,worker_20,1.0,-0.0,1.0
5,631999684067261430,worker_13,1.0,-0.0,1.0
5,631999684067261430,worker_22,1.0,-0.0,1.0
5,631999684067261430,worker_23,1.0,-0.0,1.0
5,631999684067261430,worker_24,1.0,-0.0,1.0
5,631999684067261430,worker_25,1.0,-0.0,1.0
5,631999684067261430,worker_26,1.0,-0.0,1.0
5,631999684067261430,worker_27,1.0,-0.0,1.0
5,631999684067261430,worker_28,1.0,-0.0,1.0
6,631999684067261430,pp_2,1.0,-0.0,1.0
6,631999684067261430,pp_3,1.0,-0.0,1.0
6,631999684067261430,pp_1,1.0,-0.0,1.0
6,631999684067261430,pp_0,1.0,-0.0,1.0
6,631999684067261430,group_committer,1.0,-0.0,1.0
6,631999684067261430,worker_29,1.0,-0.0,1.0
6,631999684067261430,worker_12,1.0,-0.0,1.0
6,631999684067261430,worker_11,1.0,-0.0,1.0
6,631999684067261430,worker_10,1.0,-0.0,1.0
6,631999684067261430,worker_9,1.0,-0.0,1.0
6,631999684067261430,worker_4,1.0,-0.0,1.0
6,631999684067261430,worker_7,1.0,-0.0,1.0
6,631999684067261430,worker_6,1.0,-0.0,1.0
6,631999684067261430,worker_5,1.0,-0.0,1.0
6,631999684067261430,worker_8,1.0,-0.0,1.0
6,631999684067261430,worker_1,1.0,-0.0,1.0
6,631999684067261430,worker_2,1.0,-0.0,1.0
6,631999684067261430,worker_3,1.0,-0.0,1.0
6,631999684067261430,worker_0,1.0,-0.0,1.0
6,631999684067261430,worker_21,1.0,-0.0,1.0
6,631999684067261430,worker_14,1.0,-0.0,1.0
6,631999684067261430,worker_15,1.0,-0.0,1.0
6,631999684067261430,worker_16,1.0,-0.0,1.0
6,631999684067261430,worker_17,1.0,-0.0,1.0
6,631999684067261430,worker_18,1.0,-0.0,1.0
6,631999684067261430,worker_19,1.0,-0.0,1.0
6,631999684067261430,worker_20,1.0,-0.0,1.0
6,631999684067261430,worker_13,1.0,-0.0,1.0
6,631999684067261430,worker_22,1.0,-0.0,1.0
6,631999684067261430,worker_23,1.0,-0.0,1.0
6,631999684067261430,worker_24,1.0,-0.0,1.0
6,631999684067261430,worker_25,1.0,-0.0,1.0
6,631999684067261430,worker_26,1.0,-0.0,1.0
6,631999684067261430,worker_27,1.0,-0.0,1.0
6,631999684067261430,worker_28,1.0,-0.0,1.0
7,631999684067261430,pp_2,1.0,-0.0,1.0
7,631999684067261430,pp_3,1.0,-0.0,1.0
7,631999684067261430,pp_1,1.0,-0.0,1.0
7,631999684067261430,pp_0,1.0,-0.0,1.0
7,631999684067261430,group_committer,1.0,-0.0,1.0
7,631999684067261430,worker_29,1.0,-0.0,1.0
7,631999684067261430,worker_12,1.0,-0.0,1.0
7,631999684067261430,worker_11,1.0,-0.0,1.0
7,631999684067261430,worker_10,1.0,-0.0,1.0
7,631999684067261430,worker_9,1.0,-0.0,1.0
7,631999684067261430,worker_4,1.0,-0.0,1.0
7,631999684067261430,worker_7,1.0,-0.0,1.0
7,631999684067261430,worker_6,1.0,-0.0,1.0
7,631999684067261430,worker_5,1.0,-0.0,1.0
7,631999684067261430,worker_8,1.0,-0.0,1.0
7,631999684067261430,worker_1,1.0,-0.0,1.0
7,631999684067261430,worker_2,1.0,-0.0,1.0
7,631999684067261430,worker_3,1.0,-0.0,1.0
7,631999684067261430,worker_0,1.0,-0.0,1.0
7,631999684067261430,worker_21,1.0,-0.0,1.0
7,631999684067261430,worker_14,1.0,-0.0,1.0
7,631999684067261430,worker_15,1.0,-0.0,1.0
7,631999684067261430,worker_16,1.0,-0.0,1.0
7,631999684067261430,worker_17,1.0,-0.0,1.0
7,631999684067261430,worker_18,1.0,-0.0,1.0
7,631999684067261430,worker_19,1.0,-0.0,1.0
7,631999684067261430,worker_20,1.0,-0.0,1.0
7,631999684067261430,worker_13,1.0,-0.0,1.0
7,631999684067261430,worker_22,1.0,-0.0,1.0
7,631999684067261430,worker_23,1.0,-0.0,1.0
7,631999684067261430,worker_24,1.0,-0.0,1.0
7,631999684067261430,worker_25,1.0,-0.0,1.0
7,631999684067261430,worker_26,1.0,-0.0,1.0
7,631999684067261430,worker_27,1.0,-0.0,1.0
7,631999684067261430,worker_28,1.0,-0.0,1.0
8,631999684067261430,pp_2,1.0,-0.0,1.0
8,631999684067261430,pp_3,1.0,-0.0,1.0
8,631999684067261430,pp_1,1.0,-0.0,1.0
8,631999684067261430,pp_0,1.0,-0.0,1.0
8,631999684067261430,group_committer,1.0,-0.0,1.0
8,631999684067261430,worker_29,1.0,-0.0,1.0
8,631999684067261430,worker_12,1.0,-0.0,1.0
8,631999684067261430,worker_11,1.0,-0.0,1.0
8,631999684067261430,worker_10,1.0,-0.0,1.0
8,631999684067261430,worker_9,1.0,-0.0,1.0
8,631999684067261430,worker_4,1.0,-0.0,1.0
8,631999684067261430,worker_7,1.0,-0.0,1.0
8,631999684067261430,worker_6,1.0,-0.0,1.0
8,631999684067261430,worker_5,1.0,-0.0,1.0
8,631999684067261430,worker_8,1.0,-0.0,1.0
8,631999684067261430,worker_1,1.0,-0.0,1.0
8,631999684067261430,worker_2,1.0,-0.0,1.0
8,631999684067261430,worker_3,1.0,-0.0,1.0
8,631999684067261430,worker_0,1.0,-0.0,1.0
8,631999684067261430,worker_21,1.0,-0.0,1.0
8,631999684067261430,worker_14,1.0,-0.0,1.0
8,631999684067261430,worker_15,1.0,-0.0,1.0
8,631999684067261430,worker_16,1.0,-0.0,1.0
8,631999684067261430,worker_17,1.0,-0.0,1.0
8,631999684067261430,worker_18,1.0,-0.0,1.0
8,631999684067261430,worker_19,1.0,-0.0,1.0
8,631999684067261430,worker_20,1.0,-0.0,1.0
8,631999684067261430,worker_13,1.0,-0.0,1.0
8,631999684067261430,worker_22,1.0,-0.0,1.0
8,631999684067261430,worker_23,1.0,-0.0,1.0
8,631999684067261430,worker_24,1.0,-0.0,1.0
8,631999684067261430,worker_25,1.0,-0.0,1.0
8,631999684067261430,worker_26,1.0,-0.0,1.0
8,631999684067261430,worker_27,1.0,-0.0,1.0
8,631999684067261430,worker_28,1.0,-0.0,1.0
9,631999684067261430,pp_2,1.0,-0.0,1.0
9,631999684067261430,pp_3,1.0,-0.0,1.0
9,631999684067261430,pp_1,1.0,-0.0,1.0
9,631999684067261430,pp_0,1.0,-0.0,1.0
9,631999684067261430,group_committer,1.0,-0.0,1.0
9,631999684067261430,worker_29,1.0,-0.0,1.0
9,631999684067261430,worker_12,1.0,-0.0,1.0
9,631999684067261430,worker_11,1.0,-0.0,1.0
9,631999684067261430,worker_10,1.0,-0.0,1.0
9,631999684067261430,worker_9,1.0,-0.0,1.0
9,631999684067261430,worker_4,1.0,-0.0,1.0
9,631999684067261430,worker_7,1.0,-0.0,1.0
9,631999684067261430,worker_6,1.0,-0.0,1.0
9,631999684067261430,worker_5,1.0,-0.0,1.0
9,631999684067261430,worker_8,1.0,-0.0,1.0
9,631999684067261430,worker_1,1.0,-0.0,1.0
9,631999684067261430,worker_2,1.0,-0.0,1.0
9,631999684067261430,worker_3,1.0,-0.0,1.0
9,631999684067261430,worker_0,1.0,-0.0,1.0
9,631999684067261430,worker_21,1.0,-0.0,1.0
9,631999684067261430,worker_14,1.0,-0.0,1.0
9,631999684067261430,worker_15,1.0,-0.0,1.0
9,631999684067261430,worker_16,1.0,-0.0,1.0
9,631999684067261430,worker_17,1.0,-0.0,1.0
9,631999684067261430,worker_18,1.0,-0.0,1.0
9,631999684067261430,worker_19,1.0,-0.0,1.0
9,631999684067261430,worker_20,1.0,-0.0,1.0
9,631999684067261430,worker_13,1.0,-0.0,1.0
9,631999684067261430,worker_22,1.0,-0.0,1.0
9,631999684067261430,worker_23,1.0,-0.0,1.0
9,631999684067261430,worker_24,1.0,-0.0,1.0
9,631999684067261430,worker_25,1.0,-0.0,1.0
9,631999684067261430,worker_26,1.0,-0.0,1.0
9,631999684067261430,worker_27,1.0,-0.0,1.0
9,631999684067261430,worker_28,1.0,-0.0,1.0
10,631999684067261430,pp_2,1.0,-0.0,1.0
10,631999684067261430,pp_3,1.0,-0.0,1.0
10,631999684067261430,pp_1,1.0,-0.0,1.0
10,631999684067261430,pp_0,1.0,-0.0,1.0
10,631999684067261430,group_committer,1.0,-0.0,1.0
10,631999684067261430,worker_29,1.0,-0.0,1.0
10,631999684067261430,worker_12,1.0,-0.0,1.0
10,631999684067261430,worker_11,1.0,-0.0,1.0
10,631999684067261430,worker_10,1.0,-0.0,1.0
10,631999684067261430,worker_9,1.0,-0.0,1.0
10,631999684067261430,worker_4,1.0,-0.0,1.0
10,631999684067261430,worker_7,1.0,-0.0,1.0
10,631999684067261430,worker_6,1.0,-0.0,1.0
10,631999684067261430,worker_5,1.0,-0.0,1.0
10,631999684067261430,worker_8,1.0,-0.0,1.0
10,631999684067261430,worker_1,1.0,-0.0,1.0
10,631999684067261430,worker_2,1.0,-0.0,1.0
10,631999684067261430,worker_3,1.0,-0.0,1.0
10,631999684067261430,worker_0,1.0,-0.0,1.0
10,631999684067261430,worker_21,1.0,-0.0,1.0
10,631999684067261430,worker_14,1.0,-0.0,1.0
10,631999684067261430,worker_15,1.0,-0.0,1.0
10,631999684067261430,worker_16,1.0,-0.0,1.0
10,631999684067261430,worker_17,1.0,-0.0,1.0
10,631999684067261430,worker_18,1.0,-0.0,1.0
10,631999684067261430,worker_19,1.0,-0.0,1.0
10,631999684067261430,worker_20,1.0,-0.0,1.0
10,631999684067261430,worker_13,1.0,-0.0,1.0
10,631999684067261430,worker_22,1.0,-0.0,1.0
10,631999684067261430,worker_23,1.0,-0.0,1.0
10,631999684067261430,worker_24,1.0,-0.0,1.0
10,631999684067261430,worker_25,1.0,-0.0,1.0
10,631999684067261430,worker_26,1.0,-0.0,1.0
10,631999684067261430,worker_27,1.0,-0.0,1.0
10,631999684067261430,worker_28,1.0,-0.0,1.0
11,631999684067261430,pp_2,1.0,-0.0,1.0
11,631999684067261430,pp_3,1.0,-0.0,1.0
11,631999684067261430,pp_1,1.0,-0.0,1.0
11,631999684067261430,pp_0,1.0,-0.0,1.0
11,631999684067261430,group_committer,1.0,-0.0,1.0
11,631999684067261430,worker_29,1.0,-0.0,1.0
11,631999684067261430,worker_12,1.0,-0.0,1.0
11,631999684067261430,worker_11,1.0,-0.0,1.0
11,631999684067261430,worker_10,1.0,-0.0,1.0
11,631999684067261430,worker_9,1.0,-0.0,1.0
11,631999684067261430,worker_4,1.0,-0.0,1.0
11,631999684067261430,worker_7,1.0,-0.0,1.0
11,631999684067261430,worker_6,1.0,-0.0,1.0
11,631999684067261430,worker_5,1.0,-0.0,1.0
11,631999684067261430,worker_8,1.0,-0.0,1.0
11,631999684067261430,worker_1,1.0,-0.0,1.0
11,631999684067261430,worker_2,1.0,-0.0,1.0
11,631999684067261430,worker_3,1.0,-0.0,1.0
11,631999684067261430,worker_0,1.0,-0.0,1.0
11,631999684067261430,worker_21,1.0,-0.0,1.0
11,631999684067261430,worker_14,1.0,-0.0,1.0
11,631999684067261430,worker_15,1.0,-0.0,1.0
11,631999684067261430,worker_16,1.0,-0.0,1.0
11,631999684067261430,worker_17,1.0,-0.0,1.0
11,631999684067261430,worker_18,1.0,-0.0,1.0
11,631999684067261430,worker_19,1.0,-0.0,1.0
11,631999684067261430,worker_20,1.0,-0.0,1.0
11,631999684067261430,worker_13,1.0,-0.0,1.0
11,631999684067261430,worker_22,1.0,-0.0,1.0
11,631999684067261430,worker_23,1.0,-0.0,1.0
11,631999684067261430,worker_24,1.0,-0.0,1.0
11,631999684067261430,worker_25,1.0,-0.0,1.0
11,631999684067261430,worker_26,1.0,-0.0,1.0
11,631999684067261430,worker_27,1.0,-0.0,1.0
11,631999684067261430,worker_28,1.0,-0.0,1.0
12,631999684067261430,pp_2,1.0,-0.0,1.0
12,631999684067261430,pp_3,1.0,-0.0,1.0
12,631999684067261430,pp_1,1.0,-0.0,1.0
12,631999684067261430,pp_0,1.0,-0.0,1.0
12,631999684067261430,group_committer,1.0,-0.0,1.0
12,631999684067261430,worker_29,1.0,-0.0,1.0
12,631999684067261430,worker_12,1.0,-0.0,1.0
12,631999684067261430,worker_11,1.0,-0.0,1.0
12,631999684067261430,worker_10,1.0,-0.0,1.0
12,631999684067261430,worker_9,1.0,-0.0,1.0
12,631999684067261430,worker_4,1.0,-0.0,1.0
12,631999684067261430,worker_7,1.0,-0.0,1.0
12,631999684067261430,worker_6,1.0,-0.0,1.0
12,631999684067261430,worker_5,1.0,-0.0,1.0
12,631999684067261430,worker_8,1.0,-0.0,1.0
12,631999684067261430,worker_1,1.0,-0.0,1.0
12,631999684067261430,worker_2,1.0,-0.0,1.0
12,631999684067261430,worker_3,1.0,-0.0,1.0
12,631999684067261430,worker_0,1.0,-0.0,1.0
12,631999684067261430,worker_21,1.0,-0.0,1.0
12,631999684067261430,worker_14,1.0,-0.0,1.0
12,631999684067261430,worker_15,1.0,-0.0,1.0
12,631999684067261430,worker_16,1.0,-0.0,1.0
12,631999684067261430,worker_17,1.0,-0.0,1.0
12,631999684067261430,worker_18,1.0,-0.0,1.0
12,631999684067261430,worker_19,1.0,-0.0,1.0
12,631999684067261430,worker_20,1.0,-0.0,1.0
12,631999684067261430,worker_13,1.0,-0.0,1.0
12,631999684067261430,worker_22,1.0,-0.0,1.0
12,631999684067261430,worker_23,1.0,-0.0,1.0
12,631999684067261430,worker_24,1.0,-0.0,1.0
12,631999684067261430,worker_25,1.0,-0.0,1.0
12,631999684067261430,worker_26,1.0,-0.0,1.0
12,631999684067261430,worker_27,1.0,-0.0,1.0
12,631999684067261430,worker_28,1.0,-0.0,1.0
13,631999684067261430,pp_2,1.0,-0.0,1.0
13,631999684067261430,pp_3,1.0,-0.0,1.0
13,631999684067261430,pp_1,1.0,-0.0,1.0
13,631999684067261430,pp_0,1.0,-0.0,1.0
13,631999684067261430,group_committer,1.0,-0.0,1.0
13,631999684067261430,worker_29,1.0,-0.0,1.0
13,631999684067261430,worker_12,1.0,-0.0,1.0
13,631999684067261430,worker_11,1.0,-0.0,1.0
13,631999684067261430,worker_10,1.0,-0.0,1.0
13,631999684067261430,worker_9,1.0,-0.0,1.0
13,631999684067261430,worker_4,1.0,-0.0,1.0
13,631999684067261430,worker_7,1.0,-0.0,1.0
13,631999684067261430,worker_6,1.0,-0.0,1.0
13,631999684067261430,worker_5,1.0,-0.0,1.0
13,631999684067261430,worker_8,1.0,-0.0,1.0
13,631999684067261430,worker_1,1.0,-0.0,1.0
13,631999684067261430,worker_2,1.0,-0.0,1.0
13,631999684067261430,worker_3,1.0,-0.0,1.0
13,631999684067261430,worker_0,1.0,-0.0,1.0
13,631999684067261430,worker_21,1.0,-0.0,1.0
13,631999684067261430,worker_14,1.0,-0.0,1.0
13,631999684067261430,worker_15,1.0,-0.0,1.0
13,631999684067261430,worker_16,1.0,-0.0,1.0
13,631999684067261430,worker_17,1.0,-0.0,1.0
13,631999684067261430,worker_18,1.0,-0.0,1.0
13,631999684067261430,worker_19,1.0,-0.0,1.0
13,631999684067261430,worker_20,1.0,-0.0,1.0
13,631999684067261430,worker_13,1.0,-0.0,1.0
13,631999684067261430,worker_22,1.0,-0.0,1.0
13,631999684067261430,worker_23,1.0,-0.0,1.0
13,631999684067261430,worker_24,1.0,-0.0,1.0
13,631999684067261430,worker_25,1.0,-0.0,1.0
13,631999684067261430,worker_26,1.0,-0.0,1.0
13,631999684067261430,worker_27,1.0,-0.0,1.0
13,631999684067261430,worker_28,1.0,-0.0,1.0
14,631999684067261430,pp_2,1.0,-0.0,1.0
14,631999684067261430,pp_3,1.0,-0.0,1.0
14,631999684067261430,pp_1,1.0,-0.0,1.0
14,631999684067261430,pp_0,1.0,-0.0,1.0
14,631999684067261430,group_committer,1.0,-0.0,1.0
14,631999684067261430,worker_29,1.0,-0.0,1.0
14,631999684067261430,worker_12,1.0,-0.0,1.0
14,631999684067261430,worker_11,1.0,-0.0,1.0
14,631999684067261430,worker_10,1.0,-0.0,1.0
14,631999684067261430,worker_9,1.0,-0.0,1.0
14,631999684067261430,worker_4,1.0,-0.0,1.0
14,631999684067261430,worker_7,1.0,-0.0,1.0
14,631999684067261430,worker_6,1.0,-0.0,1.0
14,631999684067261430,worker_5,1.0,-0.0,1.0
14,631999684067261430,worker_8,1.0,-0.0,1.0
14,631999684067261430,worker_1,1.0,-0.0,1.0
14,631999684067261430,worker_2,1.0,-0.0,1.0
14,631999684067261430,worker_3,1.0,-0.0,1.0
14,631999684067261430,worker_0,1.0,-0.0,1.0
14,631999684067261430,worker_21,1.0,-0.0,1.0
14,631999684067261430,worker_14,1.0,-0.0,1.0
14,631999684067261430,worker_15,1.0,-0.0,1.0
14,631999684067261430,worker_16,1.0,-0.0,1.0
14,631999684067261430,worker_17,1.0,-0.0,1.0
14,631999684067261430,worker_18,1.0,-0.0,1.0
14,631999684067261430,worker_19,1.0,-0.0,1.0
